,Gas,Oil,Coal,Wood,LPG,Renewables
1962,16553.605726796075,1080.6664062372495,25116.175561259057,5955.282150063146,139.5146420697524,283.84018528039314
1963,18004.253630900403,1175.368822322125,24028.9174642967,5655.095300319787,151.7407773571683,308.714051232816
1964,19457.10220737083,1270.2149045505848,22921.965600407053,5349.941967254348,163.98546002468598,333.62565151710874
1965,20909.711016752604,1365.0453341023824,21796.33758990798,5040.124286992805,176.2281219228253,358.53314058019726
1966,22359.590243563383,1459.6975687499273,20653.273928204806,4726.001080148196,188.4477787584014,383.39382623166205
1967,23804.22890260116,1554.0076842461915,19494.207979771007,4407.979798646056,200.6232678187411,408.164653289645
1968,25241.121485829077,1647.8121139090463,18320.736784288576,4086.508706089562,212.73347255300143,432.80266048775246
1969,26667.792912050376,1740.9492774069197,17134.59277959055,3762.0693205198986,224.75753284931562,457.26540828036127
1970,28081.821653950596,1833.2610905578088,15937.61655844365,3435.169151284395,236.67503995069646,481.5113753957349
1971,29480.8609298859,1924.5943487894217,14731.73077896969,3106.334762164796,248.46621506052063,505.5003222058679
1972,30862.65756829847,2014.8019586618022,13518.915217609918,2776.1051656609015,260.11206833279306,529.1936141894967
1973,32225.50518500475,2103.772522568064,12301.349901401198,2445.058742645214,271.5982182736853,552.5619924400835
1974,33568.22933422961,2191.4293693517193,11081.270858465732,2113.777470407108,282.9147665936855,575.5853190546295
1975,34889.72947081355,2277.700652298399,9860.738286054771,1782.7979231417635,294.0524378414784,598.2447232839369
1976,36188.966664899366,2362.5185471157015,8641.655250586751,1452.6161872405569,305.00247586269177,620.5223908796764
1977,37464.95079204202,2445.8184156671746,7425.784467924225,1123.6923069010068,315.7565358374818,642.4013444466774
1978,38716.72862152185,2527.538028343564,6214.76398460869,796.4544374088061,326.3065838882234,663.8652391964657
1979,39943.37284532399,2607.616847843423,5010.121844852707,471.3027264612569,336.64480461518326,684.8981748301521
1980,41143.97211190315,2685.9953785489683,3813.289797778085,148.61293590024684,346.76351710057594,705.4845246501009
1981,41259.98251633848,2568.4264922188027,3919.5742808091204,149.0793720697256,347.851868162693,752.5057573176559
1982,41347.6912848503,2656.0397395230293,3721.346667027207,149.39634337141925,348.59146786664485,878.5326854345241
1983,41441.56022691964,2555.18712476995,3743.6439184214187,149.73574823924747,349.38341255824406,973.6388237241692
1984,41350.97791442448,3707.0548553984504,2514.557215230009,149.36039846603308,348.5075964207438,1019.3263158964892
1985,41506.62490493371,2962.756314305702,3254.563724681388,149.85821592108152,349.66917048252355,1029.9279690710546
1986,41548.15807648244,2688.4429912484993,3591.882249720621,150.07577209181136,350.1768015475598,996.1678697510679
1987,41588.76341616178,2608.1156003412193,3703.8611517387294,150.06694303581895,350.15620041691085,921.038632744702
1988,41583.34887030754,2633.701432822005,3552.668235985736,150.03780179283828,350.0882041832893,1042.579644154773
1989,41558.760392929085,2639.4660614365825,3439.6983831062525,149.94489134906502,349.8714131478183,1144.146481423893
1990,41483.32172767621,2728.6586736870217,3437.4850548882564,149.6758244389759,349.2435903576104,1045.0694278953383
