time,TOT,AB,MFH,SFH,TH
1946,30861.35241227085,84.48413065523684,1922.7534196689464,5415.267520556985,23438.847341389683
1947,31364.124770747276,88.91756976254453,1965.9545124718527,5578.587623058043,23730.665065454836
1948,31876.008669710773,93.44859844976835,2010.5270733583297,5746.249594862728,24025.783403039946
1949,32396.08987594741,98.06635328934995,2056.449360985478,5918.003048908244,24323.57111276434
1950,32923.33397293957,102.7587360874663,2103.689065319383,6093.552285337554,24623.333886195163
1951,33456.58382522845,107.51246109376999,2152.202373015753,6272.555059398032,24924.313931720895
1952,33994.555664242456,112.31310785787323,2201.9328690317625,6454.621174475749,25225.688512877074
1953,34535.84737617133,117.14528329692675,2252.8114570078133,6639.315073933571,25526.575561933027
1954,35079.0219014386,121.99338479022865,2304.763032417719,6826.1823575823755,25826.083126648282
1955,35622.50824749091,126.84356124322916,2357.6783000475966,7014.739087313933,26123.24729888614
1956,36164.59478610875,131.68378667734797,2411.411657905341,7204.469965737056,26417.029375789003
1957,36703.55636005377,136.5022670759006,2465.810903620394,7394.849059005342,26706.394130352135
1958,37237.654785964354,141.28744617715483,2520.7172535961386,7585.3401214339965,26990.309964757063
1959,37765.14144120713,146.02800913009338,2575.965559450659,7775.397284074382,27267.750588551997
1960,38284.261348407264,150.71288878874708,2631.3846230235604,7964.466022724148,27537.697813870804
1961,38793.258474935756,155.3312742298851,2686.797597373871,8151.984369399675,27799.145233932322
1962,39290.3819350213,159.87262090220895,2742.02245996658,8337.384326273932,28051.102527878586
1963,39773.91051815839,164.32680287606732,2796.8743667214744,8520.099423459264,28292.609925101577
1964,40242.220875145365,168.68461342490528,2851.172701269326,8699.587351264963,28522.776209186177
1965,40693.804931501596,172.93786648705398,2904.743239814956,8875.336024481887,28740.787800717702
1966,41127.27305972493,177.0793882144036,2957.4189131061203,9046.864952886786,28945.909805517622
1967,41541.35669268642,181.10300785511956,3009.0405369316936,9213.726480383999,29137.486667515608
1968,41934.91026845897,185.00354761263046,3059.4575025531726,9375.506860203497,29314.94235808967
1969,42306.912473615994,188.7768115648213,3108.5284237566766,9531.827152884389,29477.780085410108
1970,42656.46677607273,192.4195738220315,3156.1217375005585,9682.343937380827,29625.58152736932
1971,42982.80125403361,195.92956618106768,3202.116254879334,9826.749827845644,29758.00560512756
1972,43285.26756977948,199.30546419274108,3246.401639148922,9964.773729746004,29874.78673669181
1973,43563.9557431019,202.54547557154893,3288.8933590740303,10096.495019521502,29976.021888934818
1974,43819.59571165491,205.64721382890122,3329.527818677047,10222.31166524467,30062.10901390429
1975,44052.8867944625,208.60899131021117,3368.2449982077424,10342.606786946708,30133.42601799784
1976,44264.49908997459,211.42980487985184,3404.9888516984797,10457.747548997295,30190.332884398962
1977,44455.07354515022,214.10932269579405,3439.7076793855276,10568.083357978006,30233.173185090887
1978,44625.222765204155,216.64786864651148,3472.3545281000106,10673.944411921886,30262.27595653575
1979,44775.532575891804,219.0464049815679,3502.8876171753222,10775.640636116195,30277.95791761873
1980,44906.56432771399,221.30651365399865,3531.2707856166116,10873.461039042739,30280.525989400638
1981,45018.857889309074,223.43037689128676,3557.4739540334635,10967.67351373753,30270.280044646785
1982,45112.93452141285,225.42075157913058,3581.4735091575308,11058.524814163558,30247.515446512625
1983,45189.28301607034,227.28079955247205,3603.250668499007,11146.233948553678,30212.517599465184
1984,45248.345179005795,229.01391620115805,3622.789841794931,11230.985068533473,30165.556352476236
1985,45290.51936384708,230.62371556518184,3640.0791977761933,11312.927722751092,30106.888727754616
1986,45315.40213228324,232.11249116583068,3655.1068520240597,11391.740668598874,30036.442120494477
1987,45321.905273012875,233.48140559504904,3667.862103086444,11466.68435850556,29953.87740582582
1988,45309.07628680929,234.7320908656513,3678.3408275647935,11537.067111228496,29858.936257150355
1989,45276.09648625944,235.86660750053113,3686.5460415960297,11602.248021166817,29751.43581599606
1990,45222.28111299001,236.88741002685092,3692.4884160014894,11661.641185012959,29631.26410194871
1991,45147.07886002679,237.79731369666789,3696.1867177299805,11714.719622072877,29498.375206527267
1992,45050.07020594891,238.59945812046735,3697.6681128562304,11761.018437650946,29352.78419732127
1993,44930.9605399802,239.2972332759601,3696.9678847834302,11800.135178252409,29194.560243668402
1994,44789.57526779794,239.89422642382482,3694.1293420503584,11831.730467042336,29023.82123228142
1995,44625.85764893979,240.394196352571,3689.2039772787894,11855.529191465108,28840.73028384332
1996,44439.866431662136,240.80104904070055,3682.251530672844,11871.32080700285,28645.493044945746
1997,44231.84811248037,241.1191392425511,3673.3400780704756,11879.00413171618,28438.384763451166
1998,44002.578276594904,241.35481411304335,3662.5464742975582,11878.797076410352,28219.879911773955
1999,43752.94188593662,241.514681132139,3649.9554090326915,11870.984080124204,27990.487715647578
2000,43483.8611325815,241.6052806023591,3635.6589102714374,11855.87058395301,27750.72635775469
2001,43196.30062308588,241.63308384090664,3619.755860426444,11833.784146374406,27501.127532444123
2002,42891.272633021814,241.6044926635802,3602.351467643786,11805.075603782174,27242.241068932275
2003,42569.843741370016,241.52585630877408,3583.5568777100234,11770.121007227857,26974.64000012336
2004,42233.13930146865,241.40347062694585,3563.488548570786,11729.32265366785,26698.92462860307
2005,41882.346706580014,241.24356987326522,3542.2675419819393,11683.109670621832,26415.72592410297
2006,41518.71799498769,241.0523195518207,3520.0188465262486,11631.938429574611,26125.708399335013
2007,41143.52336964911,240.8355343679871,3496.870649163515,11576.261405664925,25829.555780452683
2008,40758.05827498333,240.59868315983027,3472.9537320599566,11516.530264976202,25527.97559478734
2009,40363.69176924984,240.34716096999327,3448.400947927432,11453.226912655895,25221.71674769652
2010,39961.862692940864,240.08629057443275,3423.346544633677,11386.861908453378,24911.567949279375
2011,39554.08168066942,239.82137825375798,3397.925355916211,11317.977946027222,24598.357000472228
2012,39141.90359413407,239.55760307663874,3372.271632989182,11247.135212182211,24282.93914588604
2013,38726.90387599346,239.29994506304382,3346.5174188473925,11174.901426602779,23966.185085480247
2014,38310.64972378343,239.05311395896376,3320.7904723209876,11101.841286447385,23648.964851056087
2015,37894.662966200194,238.82145854401944,3295.21169259062,11028.503611404089,23332.126203661464
2016,37480.377072981624,238.60886430336325,3269.8922342270735,10955.407104131866,23016.46887031932
2017,37069.09362152442,238.4186559043804,3244.930692793001,10883.02640305553,22702.71786977151
2018,36661.94504141075,238.2535236631839,3220.4108217802277,10811.780400235542,22391.500295731803
2019,36259.86988396546,238.11549018929455,3196.4001872330336,10742.024528302765,22083.329678240367
2020,35863.60446519022,238.00592587343732,3172.9499976246766,10674.047993833814,21778.600547858292
2021,35473.69150776622,237.92561303964223,3150.096130275164,10608.076035603208,21477.59372884821
2022,35090.50463643396,237.87487130758478,3127.8613546935885,10544.277191435329,21180.491218997453
2023,34714.28358224146,237.85371942874343,3106.2583350614773,10482.77390362193,20887.397624129306
2024,34345.172505186274,237.8620169773468,3085.2926886034957,10423.653570943061,20598.36422866237
2025,33983.258250549545,237.89959919945196,3064.9659948589656,10366.97962959401,20313.41302689712
2026,33628.60479229059,237.9663963089252,3045.2784981588807,10312.801649290808,20032.558248531976
2027,33281.28128225623,238.06252986064047,3026.2313162365995,10261.163710922527,19755.823725236456
2028,32941.382445763666,238.18838274217387,3007.8280624821246,10212.110701399006,19483.25529914036
2029,32609.041179212807,238.344642609774,2990.0758702765092,10165.692472733437,19214.928193593092
2030,32284.434023391048,238.53232096843746,2972.985868281692,10121.966040931264,18950.949793209653
2031,31967.780578475566,238.7527491715948,2956.5731758583306,10080.996067244498,18691.458586201137
2032,31659.336487280976,239.00752128448923,2940.856243462614,10042.852846635915,18436.61987589796
2033,31359.383677453836,239.29842776825072,2925.8559937638915,10007.609594167097,18186.619661754597
2034,31068.220404539825,239.6274071712857,2911.595070285204,9975.340211692273,17941.657715391062
2035,30786.15041620374,239.99648813244173,2898.0970212375,9946.116742051952,17701.940164781845
2036,30513.4718260369,240.40772384115087,2885.3854663051957,9920.006648595883,17467.671987294667
2037,30250.466070141054,240.86312313883784,2873.4832773364224,9897.070065932441,17239.049603733354
2038,29997.387195851363,241.36458311699067,2862.4117866209754,9877.357174205697,17016.253651907697
2039,29754.451755726026,241.91382793506602,2852.1900319263473,9860.90585833456,16799.44203753005
2040,29521.829673480803,242.51235768215506,2842.8340539914007,9847.739803888,16588.743457919245
2041,29307.49975604718,243.18442652003293,2834.8142004836154,9839.17693913424,16390.324189909286
2042,29111.748941163656,243.93332596345397,2828.1606638531875,9835.286040831666,16204.368910515348
2043,28934.81521422711,244.76214943520213,2822.9016471664004,9836.125412396877,16031.026005228634
2044,28776.885574414926,245.67377344719813,2819.0632215820365,9841.743271435515,15870.40530795018
2045,28638.096083776014,246.67084461457668,2816.6693371556103,9852.178551401825,15722.577350603997
2046,28518.533813242142,247.7557703457276,2815.7419765520776,9867.462004944453,15587.574061399879
2047,28418.24035966479,248.93071135924018,2816.3014280924676,9887.61748719477,15465.390733018314
2048,28337.21651896789,250.1975746855736,2818.366646618476,9912.66330185217,15355.988995811671
2049,28275.42766355758,251.55800630660386,2821.955667913624,9942.613506127958,15259.300483209396
2050,28232.809380408802,253.0133829801454,2827.086043668289,9977.479088635546,15175.230865124824
